id,health_and_social_index,employment_and_social_index,working_life_sub_index,social_status_sub_index,health_sub_index
02040701,-0.18679413,-0.072967894,-0.34919751,0.21256064,-0.34142816
02040702,0.83087343,0.71939313,0.71612942,0.63097841,0.8311336
02040703,-2.2588511,-1.7129636,-0.97710365,-2.2305257,-2.8402262
02050601,0.10379165,0.3431443,0.46509218,0.17746659,-0.43426481
02050602,0.12328246,0.35677961,0.56146991,0.10662181,-0.41685456
02050801,-0.25084904,0.13280225,0.15863022,0.090050146,-0.97915494
02050802,0.66383135,0.62499231,0.6547932,0.51554328,0.55646271
02050803,0.29123774,0.32485664,0.26329309,0.34502089,0.14704542
02050804,0.92002624,1.1262281,1.1360836,0.9728477,0.23548494
03010101,-0.058134481,0.0072336816,-0.42453164,0.43807715,-0.13157457
03010102,-0.89114177,-0.66587317,-0.90039527,-0.34649312,-1.0852517
03020203,1.1973376,1.152002,0.97063315,1.1865613,0.97743195
03020209,0.76099753,0.90949428,0.8816539,0.82143003,0.24434593
03020210,0.82246,0.70154387,0.56755126,0.74613267,0.85852075
03020307,0.87488341,0.78260773,0.78598642,0.67949462,0.82237726
03030405,0.41330066,0.35255015,0.11439615,0.54577565,0.44955677
03030406,1.1823875,1.2794721,1.2381958,1.1576942,0.65649182
03030711,1.0210898,1.358175,1.228376,1.31489,0.051933665
03030715,0.85312265,0.69055372,0.371934,0.92117029,0.98663056
03030716,1.013463,1.5343418,1.3196082,1.5535411,-0.32557103
03040508,0.91355473,1.0412328,1.0557466,0.8940258,0.39310965
03040512,0.86918718,1.0035613,0.90632051,0.97290957,0.35908663
03040513,1.2150012,1.1658717,0.96409714,1.2190692,1.0002148
03040614,0.65526474,0.66814566,0.60700274,0.64414108,0.45272538
03040818,0.52222812,0.61407804,0.60638982,0.54350907,0.18731149
03050919,0.064679489,0.13254026,-0.093061924,0.3412517,-0.070019603
03050920,0.15474434,0.62199098,0.65833437,0.50638193,-0.86084545
03050923,0.10818589,0.33526322,0.53030038,0.097500615,-0.41341496
03050924,0.022353927,0.25206473,0.34045592,0.13155074,-0.46948522
03050925,0.51677477,0.50102586,0.49008313,0.44811851,0.40678883
03051017,0.12668382,-0.0037447042,-0.30348602,0.29647383,0.39369395
03051021,0.14880438,0.098880336,0.16357486,0.021584645,0.20401955
03051022,0.25255921,0.24662302,0.0892976,0.37251917,0.21131314
03061126,0.48490244,0.5602991,0.65563333,0.39356118,0.18352976
03061131,0.71639585,0.75004643,0.96061176,0.44389623,0.42490265
03061227,0.87777203,0.86510414,0.90198511,0.71797556,0.65586269
03061228,0.061504614,0.32087031,0.3987616,0.20208775,-0.50159115
03061332,0.46282837,0.41757473,0.82043517,-0.038500823,0.38503003
03061429,-0.74445343,-0.26658931,-0.38612026,-0.11308461,-1.5152711
03061430,-1.936461,-0.91693157,-2.3224072,0.60539657,-3.3618274
03061434,0.0026252104,0.35324746,0.57104456,0.090433016,-0.74814731
03061435,-0.72215778,-0.014612492,0.01921678,-0.04657957,-1.9916437
03061441,1.5672926,1.1810083,1.350468,0.86104268,1.9139794
03071536,0.81612331,0.85941774,0.97771323,0.63159931,0.48669568
03071537,0.95831245,0.91990077,1.0344461,0.6881246,0.75910574
03071633,-0.58949924,-0.58498853,-0.092007965,-1.003419,-0.48722333
03071638,0.86549205,0.83086121,0.92038906,0.63544953,0.68693519
03071639,0.85861164,0.69194263,0.88096344,0.41474158,0.94512564
04010101,-0.77897447,-0.8293609,-0.89431375,-0.65871543,-0.45085225
04010103,-1.0594871,-1.5109409,-1.754894,-1.0744356,0.19718847
04020205,1.5234079,1.4766364,1.2115512,1.5535411,1.2246456
04020206,0.70802295,0.43738705,0.72565925,0.093374841,1.0414265
04020207,1.3159527,1.2325391,1.0849915,1.2230135,1.1383862
04020208,0.34313715,0.6871143,1.0262055,0.2604582,-0.50150549
04020209,1.5411892,1.4759924,1.3573507,1.4065357,1.2601088
04020311,1.0549829,0.79937774,0.87726742,0.61961651,1.2830453
04020312,0.87041575,0.66611427,0.8691836,0.37815624,1.0301689
04020313,0.5324825,0.31515396,0.50856745,0.081577688,0.81430322
04030415,-1.8541319,-1.4276392,-0.38666987,-2.2866724,-2.333039
04030416,-0.24450761,-0.78796434,-0.0033083854,-1.4722033,0.86677444
04030417,0.34122613,0.29817745,0.52572727,0.032628316,0.31133103
04030518,-0.076759562,-0.30686891,-0.082943976,-0.49168688,0.39784288
04030519,0.14674129,-0.14974809,0.061135452,-0.34154794,0.69815326
04030620,0.11939104,-0.073811114,0.33917049,-0.47738633,0.44280007
04030621,-0.29382786,-0.79731458,0.19694851,-1.6899691,0.72603172
04030622,-0.23995879,-0.44664162,0.058372065,-0.89473593,0.20160723
04030623,-0.10211594,-0.69039547,0.12470198,-1.4175099,1.0592315
04030724,0.49359941,0.33715487,0.64950109,-0.018157898,0.64737523
04030725,0.68995875,0.6296494,0.63323283,0.54582435,0.62261784
04030726,0.45419019,0.21586895,0.35924748,0.044980381,0.80663651
04030827,0.209176,0.054202981,0.13462745,-0.033129036,0.4637008
04030828,0.6996606,0.64223254,0.69970584,0.50291407,0.61791766
04030929,0.67816675,0.43976679,0.91446495,-0.090974621,0.9332298
04030930,0.88687652,0.5666281,0.75937921,0.30166671,1.2835201
04030931,0.63612413,0.46322224,0.37975669,0.48765537,0.82643741
04031032,0.75301653,0.51336724,0.69865656,0.26265511,1.0206085
04041134,0.6745801,0.62907505,1.0516062,0.1263755,0.53628927
04041135,1.0805379,0.89156246,1.2830659,0.3864395,1.1300169
04041136,1.1357799,1.0547223,1.1665128,0.80851942,0.97589421
04041137,0.51397669,0.56598759,0.55180609,0.50804043,0.26463819
04041238,0.72854263,0.82369548,0.81585389,0.72656649,0.32938525
04041240,0.91690916,1.4465297,1.2952982,1.4134176,-0.42013139
04041241,0.86012572,0.72662419,0.97976822,0.38088021,0.87064075
04041342,-0.074201539,-0.25364822,0.14953586,-0.62450773,0.2756016
04041343,0.65294051,0.51740527,0.69404423,0.27482888,0.73345679
04041344,0.8479014,0.81472135,0.90061659,0.62499917,0.67161775
04051445,0.55681592,0.31498903,0.29085368,0.29898262,0.90578127
04051446,0.64349139,0.57082111,0.75290585,0.3159917,0.5957303
04051447,0.40779898,0.48470736,0.5480215,0.35962281,0.12815134
04051448,0.60518676,0.38809916,0.52905995,0.19767958,0.87185311
04051549,-0.12257063,0.048915837,0.16060802,-0.069010116,-0.45585278
04051550,0.51614618,0.26402825,0.5694955,-0.075086415,0.86272359
04051551,-0.017415829,0.063843846,0.22137995,-0.10182843,-0.19777966
04051652,0.63214821,0.5718528,0.67733061,0.3934989,0.57003254
04051653,0.30823544,0.4030678,0.60175931,0.15300989,0.0047418927
04051654,0.95666075,0.68678355,0.50859249,0.77745187,1.268894
04051655,0.17157698,-0.018075002,0.60862768,-0.64247423,0.4503842
04051656,0.91002959,0.75982064,0.85769063,0.56512016,0.95780206
05010101,-0.22674008,0.15444371,0.12520379,0.16400155,-0.95078492
05010102,-0.51354229,-0.48309913,-0.40762314,-0.49700963,-0.44177943
05010103,0.053023953,0.079298936,0.45659843,-0.3081063,-0.056312557
05010204,-1.4001503,-0.75874472,-1.2288762,-0.1919198,-2.2902844
05010205,0.98011559,1.2155819,1.0306305,1.2456212,0.23889439
05010206,-1.3977616,-1.225055,-1.8852539,-0.40873682,-1.2966769
05010207,-1.5841265,-1.7890539,-1.638921,-1.7111924,-0.73444122
05010208,-1.362932,-1.097995,-1.2979883,-0.75807488,-1.5116689
05010209,0.24784689,0.21527858,0.051251989,0.35187036,0.26383653
05010310,-1.2338188,-1.0197874,-0.91767102,-0.99194366,-1.3450658
05010311,-1.5502443,-1.2660607,-1.608959,-0.76181751,-1.6715683
05010312,-2.0631914,-1.8368597,-1.8436691,-1.5959635,-1.957576
05010313,-1.4543959,-0.87738997,-1.303584,-0.33938262,-2.200597
05010314,-0.63049901,-0.80145949,-0.78532422,-0.71545786,-0.10234559
05020415,1.3398618,1.3101265,1.2069585,1.246334,1.0396416
05020416,0.66565758,0.72394454,0.53588217,0.81974846,0.37958586
05020417,0.38592783,0.55837435,0.30860314,0.73698711,-0.052413888
05020418,-0.16533281,0.14416105,-0.19105323,0.46100363,-0.72531408
05020419,-0.96751666,-0.92144763,-1.443777,-0.28169033,-0.73827243
